Store,Date,Sales,y_pred,residual
516,2015-06-26,4695.0,4969.5737,-274.57373
516,2015-06-27,4959.0,4690.2007,268.79932
516,2015-06-28,0.0,4.9569926,-4.9569926
516,2015-06-29,11657.0,10219.362,1437.6377
516,2015-06-30,9190.0,9181.657,8.342773
516,2015-07-01,6849.0,7277.329,-428.3291
516,2015-07-02,5881.0,6589.8438,-708.84375
516,2015-07-03,5695.0,6124.056,-429.05615
516,2015-07-04,2986.0,4559.071,-1573.0708
516,2015-07-05,0.0,-49.29405,49.29405
516,2015-07-06,6467.0,5758.506,708.49414
516,2015-07-07,4361.0,4989.788,-628.7881
516,2015-07-08,4606.0,4817.292,-211.29199
516,2015-07-09,5545.0,5101.0737,443.92627
516,2015-07-10,4438.0,4892.294,-454.29395
516,2015-07-11,4029.0,4011.9802,17.019775
516,2015-07-12,0.0,3.7471251,-3.7471251
516,2015-07-13,8734.0,9253.189,-519.18945
516,2015-07-14,7871.0,7804.8623,66.137695
516,2015-07-15,6722.0,6885.747,-163.74707
516,2015-07-16,6710.0,6514.166,195.83398
516,2015-07-17,4606.0,5527.63,-921.6299
516,2015-07-18,4437.0,4024.7605,412.2395
516,2015-07-19,0.0,4.6288333,-4.6288333
516,2015-07-20,5113.0,5388.254,-275.2539
516,2015-07-21,4927.0,4675.5156,251.48438
516,2015-07-22,4278.0,4342.361,-64.36084
516,2015-07-23,4996.0,4623.8184,372.18164
516,2015-07-24,5133.0,4147.9067,985.09326
516,2015-07-25,2825.0,4009.8403,-1184.8403
516,2015-07-26,0.0,7.7807693,-7.7807693
516,2015-07-27,7733.0,8264.107,-531.1074
516,2015-07-28,7604.0,7412.2783,191.72168
516,2015-07-29,6702.0,6709.069,-7.0688477
516,2015-07-30,7996.0,7034.697,961.3032
516,2015-07-31,7303.0,7509.3228,-206.32275
517,2015-06-20,3243.0,3805.6316,-562.6316
517,2015-06-21,0.0,-9.75252,9.75252
517,2015-06-22,4593.0,5095.9736,-502.97363
517,2015-06-23,4900.0,5164.747,-264.74707
517,2015-06-24,4933.0,5095.7173,-162.71729
517,2015-06-25,4821.0,5437.8574,-616.8574
517,2015-06-26,4890.0,5016.982,-126.98193
517,2015-06-27,3514.0,3428.7676,85.23242
517,2015-06-28,0.0,0.10692129,-0.10692129
517,2015-06-29,10357.0,9429.547,927.4531
517,2015-06-30,9815.0,9081.642,733.3584
517,2015-07-01,8197.0,8006.089,190.91113
517,2015-07-02,7274.0,7441.235,-167.23486
517,2015-07-03,7366.0,7171.653,194.34717
517,2015-07-04,3659.0,3753.3428,-94.34277
517,2015-07-05,0.0,24.301584,-24.301584
517,2015-07-06,6467.0,6058.335,408.66504
517,2015-07-07,4938.0,5533.0537,-595.0537
517,2015-07-08,5682.0,5782.275,-100.2749
517,2015-07-09,5548.0,5828.0176,-280.01758
517,2015-07-10,5606.0,5739.979,-133.979
517,2015-07-11,3164.0,3306.2192,-142.21924
517,2015-07-12,0.0,26.162275,-26.162275
517,2015-07-13,10366.0,9825.51,540.49023
517,2015-07-14,8467.0,8470.404,-3.4042969
517,2015-07-15,7498.0,7747.2515,-249.25146
517,2015-07-16,7250.0,7317.8784,-67.87842
517,2015-07-17,6217.0,7017.0103,-800.01025
517,2015-07-18,3628.0,3588.9045,39.09546
517,2015-07-19,0.0,28.47615,-28.47615
517,2015-07-20,5722.0,6220.7856,-498.78564
517,2015-07-21,5589.0,5466.4004,122.59961
517,2015-07-22,5244.0,5280.464,-36.463867
517,2015-07-23,6166.0,5540.808,625.1919
517,2015-07-24,5706.0,5446.2534,259.74658
517,2015-07-25,3230.0,3191.801,38.198975
517,2015-07-26,0.0,-5.947428,5.947428
517,2015-07-27,9535.0,9543.708,-8.708008
517,2015-07-28,8209.0,7969.431,239.56885
517,2015-07-29,7356.0,7407.975,-51.975098
517,2015-07-30,7802.0,7609.4355,192.56445
517,2015-07-31,7755.0,8660.338,-905.3379
518,2015-06-20,6653.0,6179.7114,473.28857
518,2015-06-21,0.0,-17.540283,17.540283
518,2015-06-22,4793.0,5093.015,-300.01514
518,2015-06-23,4631.0,4603.44,27.560059
518,2015-06-24,4511.0,4480.0093,30.990723
518,2015-06-25,4053.0,4555.8784,-502.87842
518,2015-06-26,5010.0,5029.1216,-19.121582
518,2015-06-27,6385.0,6387.847,-2.847168
518,2015-06-28,0.0,11.161541,-11.161541
518,2015-06-29,12471.0,11299.944,1171.0557
518,2015-06-30,11309.0,10632.213,676.7871
518,2015-07-01,4657.0,5229.973,-572.97314
518,2015-07-02,4631.0,5270.1865,-639.1865
518,2015-07-03,5466.0,5947.852,-481.85205
518,2015-07-04,4662.0,5508.894,-846.89404
518,2015-07-05,0.0,-30.957518,30.957518
518,2015-07-06,4328.0,4621.8296,-293.8296
518,2015-07-07,3615.0,3473.6592,141.34082
518,2015-07-08,3980.0,4302.05,-322.0498
518,2015-07-09,3914.0,4222.5,-308.5
518,2015-07-10,4464.0,4726.984,-262.9839
518,2015-07-11,5731.0,5451.386,279.61377
518,2015-07-12,0.0,0.50662893,-0.50662893
518,2015-07-13,6926.0,7993.947,-1067.9468
518,2015-07-14,6041.0,6562.7466,-521.7466
518,2015-07-15,6509.0,5853.8145,655.18555
518,2015-07-16,6959.0,6037.131,921.86914
518,2015-07-17,7612.0,6533.426,1078.5742
518,2015-07-18,6325.0,5977.439,347.56104
518,2015-07-19,0.0,20.773502,-20.773502
518,2015-07-20,5322.0,5289.428,32.571777
518,2015-07-21,4562.0,4533.8823,28.117676
518,2015-07-22,4252.0,4355.586,-103.58594
518,2015-07-23,5228.0,5142.612,85.38818
518,2015-07-24,5477.0,5242.357,234.64307
518,2015-07-25,6489.0,5976.258,512.7422
518,2015-07-26,0.0,20.07219,-20.07219
518,2015-07-27,9975.0,9499.64,475.36035
518,2015-07-28,7719.0,7857.352,-138.35205
518,2015-07-29,6643.0,7269.605,-626.605
518,2015-07-30,7440.0,7126.81,313.18994
518,2015-07-31,8027.0,8343.801,-316.80078
519,2015-06-20,5119.0,5292.65,-173.6499
519,2015-06-21,0.0,4.9396935,-4.9396935
519,2015-06-22,4169.0,3987.1108,181.88916
519,2015-06-23,3568.0,4016.2864,-448.28638
519,2015-06-24,3288.0,3830.5806,-542.58057
519,2015-06-25,3508.0,3807.3896,-299.38965
519,2015-06-26,4415.0,4488.528,-73.52783
519,2015-06-27,5017.0,5278.686,-261.68604
519,2015-06-28,0.0,31.777014,-31.777014
519,2015-06-29,8894.0,8898.018,-4.017578
519,2015-06-30,8373.0,8218.553,154.44727
519,2015-07-01,5554.0,5245.619,308.38086
519,2015-07-02,4857.0,5215.191,-358.19092
519,2015-07-03,4965.0,5388.467,-423.4668
519,2015-07-04,4611.0,4950.738,-339.7378
519,2015-07-05,0.0,-19.956331,19.956331
519,2015-07-06,4551.0,4295.6553,255.34473
519,2015-07-07,3881.0,3839.5125,41.48755
519,2015-07-08,4296.0,4149.125,146.875
519,2015-07-09,4392.0,4143.4463,248.55371
519,2015-07-10,4656.0,4680.8755,-24.875488
519,2015-07-11,5392.0,4839.56,552.43994
519,2015-07-12,0.0,-8.24064,8.24064
519,2015-07-13,7202.0,7586.565,-384.56494
519,2015-07-14,5917.0,6123.0015,-206.00146
519,2015-07-15,6143.0,5649.234,493.7661
519,2015-07-16,6534.0,5661.5894,872.41064
519,2015-07-17,6498.0,5749.0234,748.97656
519,2015-07-18,5853.0,5314.6675,538.3325
519,2015-07-19,0.0,12.55383,-12.55383
519,2015-07-20,5137.0,4762.0234,374.97656
519,2015-07-21,3941.0,4028.1438,-87.1438
519,2015-07-22,3817.0,3871.051,-54.051025
519,2015-07-23,4501.0,4321.851,179.14893
519,2015-07-24,4447.0,4622.6646,-175.66455
519,2015-07-25,5394.0,5332.548,61.45215
519,2015-07-26,0.0,4.5159616,-4.5159616
519,2015-07-27,7706.0,7491.498,214.50195
519,2015-07-28,6730.0,6230.276,499.72412
519,2015-07-29,6316.0,6131.832,184.16797
519,2015-07-30,6309.0,6508.8516,-199.85156
519,2015-07-31,8175.0,7410.735,764.26514
520,2015-06-20,2475.0,3120.3596,-645.3596
520,2015-06-21,0.0,0.5251307,-0.5251307
520,2015-06-22,3245.0,3625.0225,-380.02246
520,2015-06-23,3633.0,3320.6477,312.3523
520,2015-06-24,3558.0,3351.5325,206.46753
520,2015-06-25,3159.0,3359.4944,-200.49438
520,2015-06-26,3199.0,3493.8252,-294.8252
520,2015-06-27,2679.0,2731.0635,-52.063477
520,2015-06-28,0.0,1.249606,-1.249606
520,2015-06-29,5489.0,5218.733,270.2671
520,2015-06-30,5856.0,5395.4727,460.52734
520,2015-07-01,5142.0,4958.165,183.83496
520,2015-07-02,4235.0,4582.3794,-347.3794
520,2015-07-03,4663.0,4495.5903,167.40967
520,2015-07-04,3144.0,3008.6267,135.37329
520,2015-07-05,0.0,16.36981,-16.36981
520,2015-07-06,3981.0,3882.448,98.552
520,2015-07-07,4276.0,3659.6377,616.3623
520,2015-07-08,4146.0,3921.028,224.97192
520,2015-07-09,3902.0,3763.9824,138.01758
520,2015-07-10,4305.0,3874.879,430.1211
520,2015-07-11,3616.0,3010.1074,605.8926
520,2015-07-12,0.0,38.076702,-38.076702
520,2015-07-13,5948.0,5386.6494,561.3506
520,2015-07-14,5045.0,5139.7837,-94.78369
520,2015-07-15,4669.0,4783.9595,-114.95947
520,2015-07-16,4764.0,4544.624,219.37598
520,2015-07-17,5370.0,4835.971,534.0288
520,2015-07-18,3166.0,3299.2524,-133.25244
520,2015-07-19,0.0,38.20262,-38.20262
520,2015-07-20,4889.0,4099.764,789.23584
520,2015-07-21,4094.0,3940.438,153.56201
520,2015-07-22,3747.0,3740.1274,6.8725586
520,2015-07-23,4175.0,3894.481,280.51904
520,2015-07-24,4422.0,4138.6177,283.38232
520,2015-07-25,3373.0,3319.0474,53.952637
520,2015-07-26,0.0,76.66964,-76.66964
520,2015-07-27,5922.0,5831.6064,90.393555
520,2015-07-28,5339.0,5114.064,224.93604
520,2015-07-29,4667.0,4865.5166,-198.5166
520,2015-07-30,4281.0,4939.3013,-658.3013
520,2015-07-31,5170.0,5477.355,-307.35498
521,2015-06-20,4505.0,4961.2563,-456.25635
521,2015-06-21,0.0,-18.979332,18.979332
521,2015-06-22,3403.0,3880.104,-477.104
521,2015-06-23,3491.0,3758.1436,-267.14355
521,2015-06-24,3056.0,3722.2322,-666.2322
521,2015-06-25,4075.0,3811.3452,263.6548
521,2015-06-26,4674.0,4280.867,393.1328
521,2015-06-27,4910.0,4698.8145,211.18555
521,2015-06-28,0.0,-6.976299,6.976299
521,2015-06-29,7603.0,7126.6436,476.35645
521,2015-06-30,6969.0,6781.737,187.26318
521,2015-07-01,5601.0,6294.232,-693.23193
521,2015-07-02,5439.0,5859.8667,-420.8667
521,2015-07-03,6282.0,6067.063,214.93701
521,2015-07-04,4726.0,4876.1797,-150.17969
521,2015-07-05,0.0,-6.092967,6.092967
521,2015-07-06,5018.0,4370.9873,647.0127
521,2015-07-07,3938.0,4060.5613,-122.56128
521,2015-07-08,4173.0,4215.6606,-42.660645
521,2015-07-09,4328.0,4402.7944,-74.79443
521,2015-07-10,4262.0,4831.974,-569.9741
521,2015-07-11,4866.0,4776.148,89.85205
521,2015-07-12,0.0,3.735002,-3.735002
521,2015-07-13,7350.0,7074.5596,275.44043
521,2015-07-14,6220.0,6039.9707,180.0293
521,2015-07-15,5530.0,5623.4355,-93.43555
521,2015-07-16,6306.0,5720.609,585.3911
521,2015-07-17,5824.0,5835.9053,-11.905273
521,2015-07-18,5319.0,4876.472,442.52783
521,2015-07-19,0.0,-2.356716,2.356716
521,2015-07-20,4935.0,4781.5293,153.4707
521,2015-07-21,4311.0,3983.3486,327.65137
521,2015-07-22,4416.0,3965.9036,450.09644
521,2015-07-23,4814.0,4781.15,32.850098
521,2015-07-24,4926.0,4843.543,82.45703
521,2015-07-25,5042.0,5081.939,-39.938965
521,2015-07-26,0.0,26.389488,-26.389488
521,2015-07-27,6930.0,7315.2275,-385.22754
521,2015-07-28,5575.0,5998.6074,-423.60742
521,2015-07-29,5205.0,5747.046,-542.0459
521,2015-07-30,6260.0,6119.9517,140.04834
521,2015-07-31,8340.0,7134.5903,1205.4097
522,2015-06-20,7929.0,8344.561,-415.56055
522,2015-06-21,0.0,-5.6364746,5.6364746
522,2015-06-22,7659.0,7400.0264,258.97363
522,2015-06-23,6797.0,6979.975,-182.9751
522,2015-06-24,6574.0,6472.5283,101.47168
522,2015-06-25,7738.0,7007.938,730.062
522,2015-06-26,8086.0,7691.387,394.6128
522,2015-06-27,9474.0,8577.859,896.1406
522,2015-06-28,0.0,23.942833,-23.942833
522,2015-06-29,14489.0,13407.822,1081.1777
522,2015-06-30,14723.0,13149.18,1573.8203
522,2015-07-01,7096.0,7562.4307,-466.43066
522,2015-07-02,7230.0,8040.529,-810.5288
522,2015-07-03,8619.0,8988.032,-369.03223
522,2015-07-04,7840.0,7949.2314,-109.231445
522,2015-07-05,0.0,-2.4143667,2.4143667
522,2015-07-06,6885.0,7758.819,-873.81885
522,2015-07-07,6304.0,6174.3076,129.69238
522,2015-07-08,6792.0,6834.307,-42.30713
522,2015-07-09,7037.0,7647.4175,-610.4175
522,2015-07-10,8319.0,7887.6196,431.38037
522,2015-07-11,7904.0,8016.8896,-112.88965
522,2015-07-12,0.0,21.744352,-21.744352
522,2015-07-13,10128.0,11422.343,-1294.3428
522,2015-07-14,9132.0,9316.684,-184.6836
522,2015-07-15,7752.0,8489.693,-737.69336
522,2015-07-16,8835.0,8473.153,361.84668
522,2015-07-17,10800.0,9271.079,1528.9209
522,2015-07-18,9545.0,8434.404,1110.5957
522,2015-07-19,0.0,9.053535,-9.053535
522,2015-07-20,8782.0,8141.037,640.9629
522,2015-07-21,6966.0,6988.7383,-22.738281
522,2015-07-22,6601.0,6532.4424,68.55762
522,2015-07-23,8779.0,8366.087,412.9131
522,2015-07-24,8895.0,8889.275,5.7246094
522,2015-07-25,9419.0,9180.912,238.08789
522,2015-07-26,0.0,31.274792,-31.274792
522,2015-07-27,12628.0,11850.155,777.8447
522,2015-07-28,10418.0,10439.899,-21.899414
522,2015-07-29,9681.0,10227.355,-546.35547
522,2015-07-30,10430.0,10466.281,-36.28125
522,2015-07-31,11473.0,11633.63,-160.62988
523,2015-06-20,14643.0,14479.379,163.6211
523,2015-06-21,0.0,-4.154828,4.154828
523,2015-06-22,12185.0,12205.232,-20.232422
523,2015-06-23,12280.0,11714.892,565.1084
523,2015-06-24,12196.0,11636.495,559.5049
523,2015-06-25,11257.0,11089.102,167.89844
523,2015-06-26,11094.0,11767.222,-673.2217
523,2015-06-27,15135.0,14989.649,145.35059
523,2015-06-28,0.0,-24.157267,24.157267
523,2015-06-29,16796.0,17339.273,-543.27344
523,2015-06-30,16334.0,16959.348,-625.34766
523,2015-07-01,15019.0,15201.545,-182.54492
523,2015-07-02,14260.0,14675.133,-415.1328
523,2015-07-03,14409.0,14035.089,373.91113
523,2015-07-04,13318.0,13308.53,9.469727
523,2015-07-05,0.0,1.1939745,-1.1939745
523,2015-07-06,13212.0,13179.327,32.67285
523,2015-07-07,11750.0,11945.288,-195.28809
523,2015-07-08,11535.0,12407.086,-872.08594
523,2015-07-09,11806.0,12090.11,-284.11035
523,2015-07-10,11943.0,12233.614,-290.61426
523,2015-07-11,14507.0,14371.6,135.40039
523,2015-07-12,0.0,11.000036,-11.000036
523,2015-07-13,17400.0,16912.28,487.7207
523,2015-07-14,15670.0,15680.443,-10.443359
523,2015-07-15,15269.0,14943.248,325.75195
523,2015-07-16,14464.0,14015.26,448.74023
523,2015-07-17,13446.0,13143.752,302.24805
523,2015-07-18,13991.0,14130.679,-139.67871
523,2015-07-19,0.0,-24.544027,24.544027
523,2015-07-20,14208.0,13268.34,939.66016
523,2015-07-21,10786.0,11869.62,-1083.6201
523,2015-07-22,10741.0,11084.657,-343.65723
523,2015-07-23,11202.0,11205.143,-3.1425781
523,2015-07-24,11213.0,11159.271,53.728516
523,2015-07-25,12676.0,13499.382,-823.38184
523,2015-07-26,0.0,-38.235363,38.235363
523,2015-07-27,15771.0,16363.614,-592.61426
523,2015-07-28,13504.0,14178.951,-674.9512
523,2015-07-29,13250.0,13632.393,-382.39258
523,2015-07-30,14171.0,13833.409,337.59082
523,2015-07-31,15349.0,15769.15,-420.1504
524,2015-06-20,6687.0,6725.0493,-38.049316
524,2015-06-21,1863.0,2060.853,-197.85303
524,2015-06-22,7258.0,7345.9253,-87.92529
524,2015-06-23,7175.0,6916.703,258.29688
524,2015-06-24,6788.0,6663.9927,124.007324
524,2015-06-25,6917.0,7133.325,-216.3252
524,2015-06-26,6982.0,6937.1416,44.8584
524,2015-06-27,6609.0,6941.553,-332.55322
524,2015-06-28,2110.0,2174.6833,-64.68335
524,2015-06-29,12338.0,11930.629,407.3711
524,2015-06-30,11293.0,11248.772,44.22754
524,2015-07-01,10174.0,9997.651,176.34863
524,2015-07-02,9636.0,9780.223,-144.22266
524,2015-07-03,10079.0,9319.051,759.9492
524,2015-07-04,6801.0,6848.254,-47.253906
524,2015-07-05,1760.0,2112.287,-352.2871
524,2015-07-06,8838.0,9107.01,-269.00977
524,2015-07-07,7194.0,7688.786,-494.78613
524,2015-07-08,7436.0,7924.185,-488.18506
524,2015-07-09,8033.0,8070.4106,-37.410645
524,2015-07-10,8559.0,8088.517,470.4829
524,2015-07-11,6745.0,6811.986,-66.98584
524,2015-07-12,2507.0,2282.4565,224.54346
524,2015-07-13,11661.0,11559.104,101.896484
524,2015-07-14,10281.0,9935.062,345.93848
524,2015-07-15,10176.0,9471.858,704.1416
524,2015-07-16,9483.0,9757.2,-274.2002
524,2015-07-17,8909.0,9265.495,-356.49512
524,2015-07-18,6815.0,6966.291,-151.29102
524,2015-07-19,2508.0,2345.352,162.64795
524,2015-07-20,8454.0,9093.191,-639.1914
524,2015-07-21,7590.0,7574.2754,15.724609
524,2015-07-22,6592.0,7235.4067,-643.40674
524,2015-07-23,7589.0,7627.927,-38.926758
524,2015-07-24,7108.0,7638.336,-530.33594
524,2015-07-25,6600.0,6723.032,-123.03223
524,2015-07-26,2523.0,2348.0115,174.98853
524,2015-07-27,11849.0,11941.942,-92.94238
524,2015-07-28,10078.0,9896.643,181.35742
524,2015-07-29,8971.0,9651.256,-680.25586
524,2015-07-30,10041.0,10131.345,-90.34473
524,2015-07-31,11966.0,11323.29,642.70996
525,2015-06-20,9006.0,9119.518,-113.51758
525,2015-06-21,0.0,2.778932,-2.778932
525,2015-06-22,8095.0,7889.7446,205.25537
525,2015-06-23,6440.0,7231.274,-791.2739
525,2015-06-24,7112.0,6742.8926,369.10742
525,2015-06-25,7137.0,7027.3735,109.626465
525,2015-06-26,7890.0,7617.1113,272.88867
525,2015-06-27,9530.0,9305.233,224.7666
525,2015-06-28,0.0,34.32878,-34.32878
525,2015-06-29,12602.0,12252.887,349.11328
525,2015-06-30,11468.0,11918.039,-450.03906
525,2015-07-01,9957.0,10579.904,-622.9043
525,2015-07-02,9978.0,9898.533,79.4668
525,2015-07-03,10812.0,10221.295,590.7051
525,2015-07-04,8756.0,8580.398,175.60156
525,2015-07-05,0.0,-23.600891,23.600891
525,2015-07-06,9234.0,9374.9375,-140.9375
525,2015-07-07,7912.0,7733.8164,178.1836
525,2015-07-08,8471.0,8315.307,155.69336
525,2015-07-09,7739.0,8232.437,-493.43652
525,2015-07-10,9664.0,8712.704,951.2959
525,2015-07-11,9763.0,9196.463,566.5371
525,2015-07-12,0.0,13.991621,-13.991621
525,2015-07-13,12473.0,12433.435,39.56543
525,2015-07-14,10054.0,10452.838,-398.8379
525,2015-07-15,10607.0,9889.822,717.17773
525,2015-07-16,10306.0,9761.102,544.89844
525,2015-07-17,9122.0,9599.486,-477.48633
525,2015-07-18,8971.0,9361.113,-390.11328
525,2015-07-19,0.0,24.111546,-24.111546
525,2015-07-20,9464.0,8998.709,465.29102
525,2015-07-21,8085.0,7383.1357,701.86426
525,2015-07-22,8282.0,7595.835,686.16504
525,2015-07-23,8709.0,7903.823,805.17676
525,2015-07-24,8669.0,8272.56,396.44043
525,2015-07-25,8960.0,9273.271,-313.27148
525,2015-07-26,0.0,-2.9796965,2.9796965
525,2015-07-27,12406.0,12331.778,74.22168
525,2015-07-28,10201.0,10074.86,126.13965
525,2015-07-29,9483.0,9867.957,-384.95703
525,2015-07-30,9673.0,10111.138,-438.1377
525,2015-07-31,10461.0,10960.791,-499.79102
526,2015-06-20,7169.0,6887.816,281.18408
526,2015-06-21,0.0,21.95383,-21.95383
526,2015-06-22,8183.0,8467.049,-284.04883
526,2015-06-23,8593.0,8855.145,-262.14453
526,2015-06-24,8338.0,8580.144,-242.14355
526,2015-06-25,8727.0,8426.697,300.30273
526,2015-06-26,7393.0,8187.6343,-794.6343
526,2015-06-27,4041.0,6573.169,-2532.169
526,2015-06-28,0.0,54.228302,-54.228302
526,2015-06-29,17449.0,16630.814,818.18555
526,2015-06-30,16277.0,16596.943,-319.94336
526,2015-07-01,13226.0,12907.378,318.62207
526,2015-07-02,12345.0,12523.111,-178.11133
526,2015-07-03,10774.0,10852.782,-78.78223
526,2015-07-04,6257.0,5862.2134,394.78662
526,2015-07-05,0.0,-4.5966635,4.5966635
526,2015-07-06,10653.0,10006.557,646.44336
526,2015-07-07,9551.0,9415.662,135.33789
526,2015-07-08,9888.0,9686.703,201.29688
526,2015-07-09,10660.0,10029.59,630.41016
526,2015-07-10,9488.0,9262.912,225.08789
526,2015-07-11,6614.0,6454.9897,159.01025
526,2015-07-12,0.0,55.556973,-55.556973
526,2015-07-13,15653.0,16018.3545,-365.3545
526,2015-07-14,14438.0,14397.278,40.72168
526,2015-07-15,12948.0,12760.581,187.41895
526,2015-07-16,11439.0,11800.6,-361.5996
526,2015-07-17,10363.0,10053.553,309.44727
526,2015-07-18,7240.0,6982.0215,257.97852
526,2015-07-19,0.0,49.60825,-49.60825
526,2015-07-20,9235.0,9495.601,-260.6006
526,2015-07-21,8412.0,8687.172,-275.17188
526,2015-07-22,6920.0,8099.3203,-1179.3203
526,2015-07-23,8945.0,8438.286,506.71387
526,2015-07-24,8028.0,8095.871,-67.87109
526,2015-07-25,7017.0,6068.112,948.8882
526,2015-07-26,0.0,22.941036,-22.941036
526,2015-07-27,15053.0,15425.664,-372.66406
526,2015-07-28,14180.0,13880.565,299.43457
526,2015-07-29,12448.0,11762.453,685.5469
526,2015-07-30,13164.0,12825.23,338.76953
526,2015-07-31,11006.0,11965.447,-959.44727
527,2015-06-20,10405.0,10630.693,-225.69336
527,2015-06-21,0.0,-15.364799,15.364799
527,2015-06-22,10379.0,9284.122,1094.8779
527,2015-06-23,9396.0,9218.49,177.50977
527,2015-06-24,9843.0,9005.434,837.5664
527,2015-06-25,8480.0,9270.633,-790.6328
527,2015-06-26,10126.0,9434.416,691.584
527,2015-06-27,11379.0,10944.747,434.25293
527,2015-06-28,0.0,21.102406,-21.102406
527,2015-06-29,15838.0,15587.609,250.39062
527,2015-06-30,15251.0,14349.264,901.7363
527,2015-07-01,11900.0,12832.998,-932.99805
527,2015-07-02,12045.0,11497.091,547.9092
527,2015-07-03,12052.0,12148.277,-96.27734
527,2015-07-04,8663.0,9992.129,-1329.1289
527,2015-07-05,0.0,16.119854,-16.119854
527,2015-07-06,11270.0,10819.366,450.6338
527,2015-07-07,9001.0,9236.764,-235.76367
527,2015-07-08,10508.0,9533.557,974.44336
527,2015-07-09,10636.0,10034.382,601.61816
527,2015-07-10,10657.0,10134.699,522.3008
527,2015-07-11,9200.0,10238.589,-1038.5889
527,2015-07-12,0.0,4.31919,-4.31919
527,2015-07-13,13472.0,14427.141,-955.1406
527,2015-07-14,13029.0,12296.324,732.6758
527,2015-07-15,10425.0,11424.073,-999.07324
527,2015-07-16,9498.0,10853.597,-1355.5967
527,2015-07-17,9568.0,10355.237,-787.2373
527,2015-07-18,10127.0,9558.479,568.5215
527,2015-07-19,0.0,1.8078017,-1.8078017
527,2015-07-20,9579.0,10278.466,-699.4658
527,2015-07-21,7794.0,8605.036,-811.03613
527,2015-07-22,7881.0,7994.269,-113.26904
527,2015-07-23,8817.0,8430.453,386.54688
527,2015-07-24,9405.0,9013.093,391.90723
527,2015-07-25,8335.0,8912.23,-577.23047
527,2015-07-26,0.0,-42.704597,42.704597
527,2015-07-27,13412.0,13336.247,75.75293
527,2015-07-28,11989.0,11659.09,329.91016
527,2015-07-29,10694.0,10776.449,-82.44922
527,2015-07-30,10469.0,10994.632,-525.63184
527,2015-07-31,14510.0,13683.3,826.7002
528,2015-06-20,8501.0,8517.3545,-16.354492
528,2015-06-21,0.0,-1.6848965,1.6848965
528,2015-06-22,9323.0,9055.334,267.66602
528,2015-06-23,8101.0,8644.646,-543.6465
528,2015-06-24,8227.0,8227.97,-0.96972656
528,2015-06-25,8792.0,8518.175,273.8252
528,2015-06-26,9445.0,9384.026,60.973633
528,2015-06-27,8436.0,8777.651,-341.65137
528,2015-06-28,0.0,-1.3000737,1.3000737
528,2015-06-29,18660.0,18006.74,653.25977
528,2015-06-30,20122.0,19388.75,733.25
528,2015-07-01,11741.0,11058.018,682.9824
528,2015-07-02,11369.0,11403.603,-34.60254
528,2015-07-03,11616.0,11653.581,-37.581055
528,2015-07-04,7244.0,7335.4263,-91.42627
528,2015-07-05,0.0,84.52204,-84.52204
528,2015-07-06,9917.0,10392.614,-475.61426
528,2015-07-07,8262.0,8223.037,38.96289
528,2015-07-08,8398.0,8895.845,-497.84473
528,2015-07-09,9714.0,9406.603,307.39746
528,2015-07-10,10006.0,9688.188,317.81152
528,2015-07-11,7792.0,7710.4263,81.57373
528,2015-07-12,0.0,34.16601,-34.16601
528,2015-07-13,13796.0,14463.701,-667.7012
528,2015-07-14,11599.0,12182.4,-583.4004
528,2015-07-15,12460.0,12003.93,456.0703
528,2015-07-16,11881.0,12034.636,-153.63574
528,2015-07-17,11089.0,10798.829,290.1709
528,2015-07-18,8101.0,8220.474,-119.47363
528,2015-07-19,0.0,24.140888,-24.140888
528,2015-07-20,9279.0,9649.892,-370.8916
528,2015-07-21,8843.0,8365.08,477.91992
528,2015-07-22,8904.0,8362.528,541.4717
528,2015-07-23,9453.0,9211.231,241.76855
528,2015-07-24,9236.0,9028.121,207.8789
528,2015-07-25,8004.0,7737.239,266.76123
528,2015-07-26,0.0,0.3960299,-0.3960299
528,2015-07-27,15054.0,14818.265,235.73535
528,2015-07-28,12136.0,12399.708,-263.708
528,2015-07-29,10760.0,11423.488,-663.4883
528,2015-07-30,12792.0,12249.143,542.8574
528,2015-07-31,14384.0,14289.761,94.23926
529,2015-06-20,6595.0,7034.724,-439.72412
529,2015-06-21,0.0,-16.260386,16.260386
529,2015-06-22,6922.0,6460.8926,461.10742
529,2015-06-23,6491.0,6112.9175,378.08252
529,2015-06-24,6188.0,6083.357,104.64307
529,2015-06-25,6251.0,6391.907,-140.90723
529,2015-06-26,7791.0,7381.2676,409.73242
529,2015-06-27,7057.0,7057.3877,-0.3876953
529,2015-06-28,0.0,-11.589412,11.589412
529,2015-06-29,12120.0,11648.3,471.7002
529,2015-06-30,11325.0,11156.585,168.41504
529,2015-07-01,9674.0,9797.798,-123.79785
529,2015-07-02,9760.0,9338.111,421.88867
529,2015-07-03,10205.0,9474.195,730.8047
529,2015-07-04,6924.0,7049.933,-125.933105
529,2015-07-05,0.0,-10.529903,10.529903
529,2015-07-06,7277.0,7834.8945,-557.89453
529,2015-07-07,6408.0,6612.5415,-204.5415
529,2015-07-08,6929.0,7271.7573,-342.75732
529,2015-07-09,8390.0,7457.158,932.8418
529,2015-07-10,8109.0,8275.567,-166.56738
529,2015-07-11,6777.0,7021.0103,-244.01025
529,2015-07-12,0.0,9.727919,-9.727919
529,2015-07-13,10665.0,11344.297,-679.2969
