Prediction,Store,Date
9107.659,707,2015-09-12
349.62512,707,2015-09-13
12576.474,707,2015-09-14
14190.706,707,2015-09-15
13825.405,707,2015-09-16
14321.943,707,2015-09-17
4901.9224,710,2015-08-01
-1.6765423,710,2015-08-02
6907.298,710,2015-08-03
6567.591,710,2015-08-04
6084.9233,710,2015-08-05
6558.959,710,2015-08-06
6841.0044,710,2015-08-07
5352.085,710,2015-08-08
398.8036,710,2015-08-09
4358.9507,710,2015-08-10
4082.4668,710,2015-08-11
4607.3223,710,2015-08-12
4128.379,710,2015-08-13
5840.103,710,2015-08-14
934.8939,710,2015-08-15
522.4798,710,2015-08-16
6207.362,710,2015-08-17
6108.844,710,2015-08-18
5761.9214,710,2015-08-19
6148.0366,710,2015-08-20
7396.76,710,2015-08-21
5883.294,710,2015-08-22
677.5727,710,2015-08-23
4999.3716,710,2015-08-24
5289.759,710,2015-08-25
5186.7656,710,2015-08-26
5090.0156,710,2015-08-27
5891.3276,710,2015-08-28
4512.7793,710,2015-08-29
594.3119,710,2015-08-30
13050.503,710,2015-08-31
10445.816,710,2015-09-01
11373.263,710,2015-09-02
11434.869,710,2015-09-03
14436.115,710,2015-09-04
7058.4243,710,2015-09-05
192.43976,710,2015-09-06
5243.9917,710,2015-09-07
5385.3325,710,2015-09-08
4876.921,710,2015-09-09
5084.1846,710,2015-09-10
9409.346,710,2015-09-11
8528.389,710,2015-09-12
434.35745,710,2015-09-13
13589.829,710,2015-09-14
13336.063,710,2015-09-15
12797.7295,710,2015-09-16
14015.588,710,2015-09-17
5700.8696,711,2015-08-01
131.05504,711,2015-08-02
7789.887,711,2015-08-03
7119.194,711,2015-08-04
7355.1895,711,2015-08-05
8305.246,711,2015-08-06
9562.492,711,2015-08-07
5375.154,711,2015-08-08
345.8144,711,2015-08-09
5664.3027,711,2015-08-10
4571.991,711,2015-08-11
4820.1963,711,2015-08-12
5487.644,711,2015-08-13
6868.4536,711,2015-08-14
6423.7397,711,2015-08-15
378.44904,711,2015-08-16
5472.953,711,2015-08-17
5239.712,711,2015-08-18
6233.746,711,2015-08-19
7087.2075,711,2015-08-20
7974.8716,711,2015-08-21
6491.6353,711,2015-08-22
542.14453,711,2015-08-23
5346.873,711,2015-08-24
5058.191,711,2015-08-25
5402.4155,711,2015-08-26
5753.3604,711,2015-08-27
6684.4473,711,2015-08-28
5251.192,711,2015-08-29
483.9415,711,2015-08-30
12607.213,711,2015-08-31
10883.18,711,2015-09-01
10146.662,711,2015-09-02
11391.3,711,2015-09-03
14111.845,711,2015-09-04
7931.409,711,2015-09-05
10.63952,711,2015-09-06
5013.466,711,2015-09-07
4653.824,711,2015-09-08
4402.868,711,2015-09-09
4539.887,711,2015-09-10
8269.64,711,2015-09-11
7757.319,711,2015-09-12
279.46075,711,2015-09-13
13611.803,711,2015-09-14
13243.461,711,2015-09-15
13147.998,711,2015-09-16
14432.944,711,2015-09-17
4867.9565,712,2015-08-01
159.09297,712,2015-08-02
8155.4097,712,2015-08-03
7460.1387,712,2015-08-04
7597.1426,712,2015-08-05
8581.233,712,2015-08-06
8322.833,712,2015-08-07
5142.9346,712,2015-08-08
383.60263,712,2015-08-09
5464.2046,712,2015-08-10
5174.4546,712,2015-08-11
5099.848,712,2015-08-12
5185.318,712,2015-08-13
6112.2183,712,2015-08-14
624.22845,712,2015-08-15
357.79297,712,2015-08-16
5904.1714,712,2015-08-17
5510.208,712,2015-08-18
6057.6353,712,2015-08-19
7023.0806,712,2015-08-20
7686.9814,712,2015-08-21
5662.5117,712,2015-08-22
305.2791,712,2015-08-23
5991.2603,712,2015-08-24
6549.1025,712,2015-08-25
5247.036,712,2015-08-26
5807.845,712,2015-08-27
6771.4575,712,2015-08-28
4261.163,712,2015-08-29
208.18779,712,2015-08-30
12902.821,712,2015-08-31
11260.061,712,2015-09-01
10576.292,712,2015-09-02
11896.372,712,2015-09-03
13715.78,712,2015-09-04
6988.2954,712,2015-09-05
116.79662,712,2015-09-06
7120.727,712,2015-09-07
4229.5757,712,2015-09-08
3982.912,712,2015-09-09
4530.8545,712,2015-09-10
8297.011,712,2015-09-11
7170.3027,712,2015-09-12
103.43138,712,2015-09-13
12355.645,712,2015-09-14
12710.222,712,2015-09-15
12787.223,712,2015-09-16
13392.272,712,2015-09-17
7676.64,713,2015-08-01
189.17917,713,2015-08-02
12061.892,713,2015-08-03
12707.6455,713,2015-08-04
12673.882,713,2015-08-05
12401.871,713,2015-08-06
12928.271,713,2015-08-07
8682.836,713,2015-08-08
530.3273,713,2015-08-09
10129.025,713,2015-08-10
9709.348,713,2015-08-11
10027.345,713,2015-08-12
9795.04,713,2015-08-13
8899.927,713,2015-08-14
10623.762,713,2015-08-15
260.9523,713,2015-08-16
7995.891,713,2015-08-17
8379.266,713,2015-08-18
10070.079,713,2015-08-19
9047.596,713,2015-08-20
12450.89,713,2015-08-21
10560.782,713,2015-08-22
351.604,713,2015-08-23
9674.254,713,2015-08-24
9266.876,713,2015-08-25
9455.451,713,2015-08-26
8840.404,713,2015-08-27
10859.44,713,2015-08-28
7791.85,713,2015-08-29
1077.8081,713,2015-08-30
14687.297,713,2015-08-31
10465.91,713,2015-09-01
11893.09,713,2015-09-02
11313.086,713,2015-09-03
16315.73,713,2015-09-04
11371.99,713,2015-09-05
472.3011,713,2015-09-06
10496.862,713,2015-09-07
10310.365,713,2015-09-08
10760.743,713,2015-09-09
10550.239,713,2015-09-10
12486.679,713,2015-09-11
11647.343,713,2015-09-12
864.0596,713,2015-09-13
12661.912,713,2015-09-14
11625.691,713,2015-09-15
12607.916,713,2015-09-16
12385.279,713,2015-09-17
5796.29,714,2015-08-01
103.68133,714,2015-08-02
7844.0396,714,2015-08-03
7212.748,714,2015-08-04
6720.5854,714,2015-08-05
7808.2456,714,2015-08-06
8829.013,714,2015-08-07
5914.767,714,2015-08-08
353.77527,714,2015-08-09
4242.574,714,2015-08-10
4097.2964,714,2015-08-11
4245.6587,714,2015-08-12
5546.4834,714,2015-08-13
6413.329,714,2015-08-14
6818.3657,714,2015-08-15
341.2975,714,2015-08-16
5396.9683,714,2015-08-17
5418.108,714,2015-08-18
5859.3013,714,2015-08-19
5305.772,714,2015-08-20
7720.009,714,2015-08-21
6549.527,714,2015-08-22
512.4868,714,2015-08-23
5025.455,714,2015-08-24
6118.602,714,2015-08-25
5375.874,714,2015-08-26
5418.8975,714,2015-08-27
6244.272,714,2015-08-28
4969.577,714,2015-08-29
307.2596,714,2015-08-30
12623.058,714,2015-08-31
9821.301,714,2015-09-01
9908.025,714,2015-09-02
9978.443,714,2015-09-03
13584.795,714,2015-09-04
8419.087,714,2015-09-05
59.04323,714,2015-09-06
4500.448,714,2015-09-07
4404.358,714,2015-09-08
4039.935,714,2015-09-09
5051.8643,714,2015-09-10
8978.022,714,2015-09-11
8410.506,714,2015-09-12
298.13715,714,2015-09-13
13333.353,714,2015-09-14
13197.464,714,2015-09-15
11731.128,714,2015-09-16
12786.703,714,2015-09-17
6109.352,716,2015-08-01
-35.84187,716,2015-08-02
7497.444,716,2015-08-03
6785.883,716,2015-08-04
7113.918,716,2015-08-05
7221.304,716,2015-08-06
9019.59,716,2015-08-07
5875.992,716,2015-08-08
427.49286,716,2015-08-09
5077.2554,716,2015-08-10
4499.523,716,2015-08-11
4358.284,716,2015-08-12
5237.9434,716,2015-08-13
6055.966,716,2015-08-14
501.2371,716,2015-08-15
306.60574,716,2015-08-16
5350.167,716,2015-08-17
5919.336,716,2015-08-18
5791.5586,716,2015-08-19
5905.586,716,2015-08-20
7490.022,716,2015-08-21
6505.174,716,2015-08-22
562.4582,716,2015-08-23
5415.541,716,2015-08-24
5451.8447,716,2015-08-25
5168.7563,716,2015-08-26
5338.2197,716,2015-08-27
6697.4937,716,2015-08-28
4786.482,716,2015-08-29
662.09534,716,2015-08-30
13725.262,716,2015-08-31
11281.915,716,2015-09-01
10777.95,716,2015-09-02
10819.574,716,2015-09-03
14167.662,716,2015-09-04
7022.2466,716,2015-09-05
100.88016,716,2015-09-06
4808.6797,716,2015-09-07
4581.4395,716,2015-09-08
4550.428,716,2015-09-09
5072.106,716,2015-09-10
9091.551,716,2015-09-11
8176.7563,716,2015-09-12
257.51822,716,2015-09-13
13800.106,716,2015-09-14
13044.892,716,2015-09-15
13299.031,716,2015-09-16
14394.401,716,2015-09-17
4110.6104,717,2015-08-01
100.6904,717,2015-08-02
7544.6016,717,2015-08-03
6738.8984,717,2015-08-04
6965.556,717,2015-08-05
7689.9277,717,2015-08-06
7816.6187,717,2015-08-07
4400.136,717,2015-08-08
664.82684,717,2015-08-09
5247.026,717,2015-08-10
3723.1833,717,2015-08-11
4598.863,717,2015-08-12
5086.953,717,2015-08-13
6413.622,717,2015-08-14
6567.4478,717,2015-08-15
747.85736,717,2015-08-16
5239.586,717,2015-08-17
6743.8955,717,2015-08-18
5965.4185,717,2015-08-19
6357.6885,717,2015-08-20
6608.729,717,2015-08-21
4771.383,717,2015-08-22
556.39874,717,2015-08-23
7075.3457,717,2015-08-24
6142.228,717,2015-08-25
5738.835,717,2015-08-26
6959.452,717,2015-08-27
7451.6064,717,2015-08-28
3872.0857,717,2015-08-29
864.63104,717,2015-08-30
11549.211,717,2015-08-31
10790.683,717,2015-09-01
9902.569,717,2015-09-02
9761.674,717,2015-09-03
12893.379,717,2015-09-04
7007.2876,717,2015-09-05
438.93613,717,2015-09-06
8778.015,717,2015-09-07
4683.877,717,2015-09-08
5013.6,717,2015-09-09
5484.255,717,2015-09-10
9403.473,717,2015-09-11
8434.171,717,2015-09-12
859.19305,717,2015-09-13
10917.939,717,2015-09-14
11499.197,717,2015-09-15
10430.631,717,2015-09-16
11333.145,717,2015-09-17
5786.075,718,2015-08-01
105.45047,718,2015-08-02
10793.334,718,2015-08-03
10245.575,718,2015-08-04
10480.875,718,2015-08-05
10683.822,718,2015-08-06
10120.495,718,2015-08-07
5818.273,718,2015-08-08
467.45193,718,2015-08-09
7081.039,718,2015-08-10
7121.983,718,2015-08-11
6988.2983,718,2015-08-12
6437.519,718,2015-08-13
7731.3896,718,2015-08-14
6269.574,718,2015-08-15
254.28856,718,2015-08-16
6756.448,718,2015-08-17
7896.909,718,2015-08-18
8091.244,718,2015-08-19
6793.5786,718,2015-08-20
9037.772,718,2015-08-21
6583.297,718,2015-08-22
171.55225,718,2015-08-23
7081.041,718,2015-08-24
7135.031,718,2015-08-25
6351.851,718,2015-08-26
6003.7935,718,2015-08-27
7890.291,718,2015-08-28
4588.91,718,2015-08-29
62.62755,718,2015-08-30
12259.215,718,2015-08-31
11792.739,718,2015-09-01
10405.247,718,2015-09-02
9576.708,718,2015-09-03
14321.206,718,2015-09-04
6637.2773,718,2015-09-05
-49.368668,718,2015-09-06
8610.0625,718,2015-09-07
7708.9844,718,2015-09-08
7334.446,718,2015-09-09
6764.4365,718,2015-09-10
10550.7705,718,2015-09-11
7610.6284,718,2015-09-12
40.651836,718,2015-09-13
11544.121,718,2015-09-14
12673.622,718,2015-09-15
12783.983,718,2015-09-16
13107.742,718,2015-09-17
5538.931,719,2015-08-01
-50.218403,719,2015-08-02
8249.59,719,2015-08-03
7198.1675,719,2015-08-04
6741.978,719,2015-08-05
7606.1826,719,2015-08-06
8241.581,719,2015-08-07
6285.395,719,2015-08-08
403.1064,719,2015-08-09
4736.3545,719,2015-08-10
4232.39,719,2015-08-11
4585.212,719,2015-08-12
4921.9487,719,2015-08-13
6678.518,719,2015-08-14
1033.8317,719,2015-08-15
416.7609,719,2015-08-16
5964.3643,719,2015-08-17
5652.0615,719,2015-08-18
5279.5234,719,2015-08-19
6050.463,719,2015-08-20
7657.787,719,2015-08-21
7170.177,719,2015-08-22
619.68146,719,2015-08-23
5854.084,719,2015-08-24
5464.2407,719,2015-08-25
5772.959,719,2015-08-26
6234.7803,719,2015-08-27
7277.9307,719,2015-08-28
4767.4556,719,2015-08-29
203.7937,719,2015-08-30
11824.321,719,2015-08-31
10488.261,719,2015-09-01
10857.965,719,2015-09-02
11187.097,719,2015-09-03
14014.565,719,2015-09-04
8197.303,719,2015-09-05
352.85385,719,2015-09-06
7603.181,719,2015-09-07
5119.924,719,2015-09-08
4963.039,719,2015-09-09
5784.363,719,2015-09-10
10155.779,719,2015-09-11
9066.623,719,2015-09-12
271.2974,719,2015-09-13
12535.796,719,2015-09-14
12185.327,719,2015-09-15
11716.286,719,2015-09-16
13372.286,719,2015-09-17
6774.1196,720,2015-08-01
206.883,720,2015-08-02
10462.736,720,2015-08-03
10246.305,720,2015-08-04
10760.338,720,2015-08-05
11092.993,720,2015-08-06
11706.193,720,2015-08-07
6437.2075,720,2015-08-08
427.83307,720,2015-08-09
6597.4077,720,2015-08-10
6279.2505,720,2015-08-11
6126.2144,720,2015-08-12
6095.1064,720,2015-08-13
6759.6113,720,2015-08-14
6408.3257,720,2015-08-15
461.23712,720,2015-08-16
6343.607,720,2015-08-17
6660.341,720,2015-08-18
6338.6733,720,2015-08-19
6419.205,720,2015-08-20
8669.54,720,2015-08-21
6656.1006,720,2015-08-22
333.04633,720,2015-08-23
7756.9126,720,2015-08-24
7462.8003,720,2015-08-25
6783.6245,720,2015-08-26
6571.761,720,2015-08-27
7472.695,720,2015-08-28
3334.7766,720,2015-08-29
168.27325,720,2015-08-30
10754.401,720,2015-08-31
11205.657,720,2015-09-01
10660.82,720,2015-09-02
9767.19,720,2015-09-03
13865.948,720,2015-09-04
6510.523,720,2015-09-05
-58.70371,720,2015-09-06
8491.041,720,2015-09-07
6170.8735,720,2015-09-08
6174.619,720,2015-09-09
6946.987,720,2015-09-10
10363.546,720,2015-09-11
7384.905,720,2015-09-12
158.82974,720,2015-09-13
11709.597,720,2015-09-14
13032.661,720,2015-09-15
11878.735,720,2015-09-16
12241.905,720,2015-09-17
8063.7954,721,2015-08-01
119.804665,721,2015-08-02
10195.021,721,2015-08-03
9076.969,721,2015-08-04
10602.074,721,2015-08-05
10465.2295,721,2015-08-06
10943.741,721,2015-08-07
7554.5586,721,2015-08-08
412.81845,721,2015-08-09
7761.9023,721,2015-08-10
6100.296,721,2015-08-11
6534.1855,721,2015-08-12
7180.1133,721,2015-08-13
10196.299,721,2015-08-14
6226.8965,721,2015-08-15
415.13983,721,2015-08-16
6600.756,721,2015-08-17
8332.656,721,2015-08-18
6336.77,721,2015-08-19
6025.256,721,2015-08-20
8986.248,721,2015-08-21
7352.9795,721,2015-08-22
325.929,721,2015-08-23
6950.951,721,2015-08-24
7339.4033,721,2015-08-25
6751.941,721,2015-08-26
6731.144,721,2015-08-27
7737.5273,721,2015-08-28
6202.9253,721,2015-08-29
641.564,721,2015-08-30
13978.127,721,2015-08-31
11790.079,721,2015-09-01
12038.881,721,2015-09-02
10952.374,721,2015-09-03
16117.04,721,2015-09-04
9602.989,721,2015-09-05
-28.101141,721,2015-09-06
9394.697,721,2015-09-07
7179.701,721,2015-09-08
6844.2666,721,2015-09-09
7343.474,721,2015-09-10
12730.521,721,2015-09-11
9917.782,721,2015-09-12
143.43729,721,2015-09-13
13171.084,721,2015-09-14
12880.461,721,2015-09-15
12530.139,721,2015-09-16
13010.336,721,2015-09-17
6714.21,722,2015-08-01
410.1965,722,2015-08-02
11319.941,722,2015-08-03
10414.113,722,2015-08-04
11205.782,722,2015-08-05
11018.329,722,2015-08-06
11022.456,722,2015-08-07
6521.53,722,2015-08-08
223.17918,722,2015-08-09
8918.852,722,2015-08-10
7470.2583,722,2015-08-11
7518.7993,722,2015-08-12
6602.002,722,2015-08-13
8749.984,722,2015-08-14
6881.1646,722,2015-08-15
297.85712,722,2015-08-16
8746.296,722,2015-08-17
8640.531,722,2015-08-18
8066.496,722,2015-08-19
7690.6675,722,2015-08-20
10342.816,722,2015-08-21
8451.926,722,2015-08-22
87.419106,722,2015-08-23
8720.367,722,2015-08-24
8448.937,722,2015-08-25
8746.375,722,2015-08-26
7232.143,722,2015-08-27
8788.956,722,2015-08-28
5649.6357,722,2015-08-29
667.8977,722,2015-08-30
11435.684,722,2015-08-31
10758.6875,722,2015-09-01
10284.318,722,2015-09-02
10555.734,722,2015-09-03
14108.215,722,2015-09-04
7077.141,722,2015-09-05
730.6669,722,2015-09-06
7498.936,722,2015-09-07
9565.303,722,2015-09-08
7910.516,722,2015-09-09
9046.11,722,2015-09-10
8436.312,722,2015-09-11
8202.8,722,2015-09-12
846.1151,722,2015-09-13
12107.62,722,2015-09-14
13282.651,722,2015-09-15
12684.505,722,2015-09-16
14375.325,722,2015-09-17
8013.3037,723,2015-08-01
-43.28294,723,2015-08-02
12555.88,723,2015-08-03
10724.411,723,2015-08-04
11749.963,723,2015-08-05
11068.593,723,2015-08-06
11800.136,723,2015-08-07
10144.247,723,2015-08-08
457.78748,723,2015-08-09
8514.827,723,2015-08-10
8486.394,723,2015-08-11
8462.266,723,2015-08-12
8852.866,723,2015-08-13
8613.474,723,2015-08-14
8042.2896,723,2015-08-15
410.4651,723,2015-08-16
6735.4375,723,2015-08-17
7661.1987,723,2015-08-18
6723.5894,723,2015-08-19
6262.2695,723,2015-08-20
8731.94,723,2015-08-21
8028.841,723,2015-08-22
177.95787,723,2015-08-23
8836.615,723,2015-08-24
8502.59,723,2015-08-25
7405.0957,723,2015-08-26
7330.2266,723,2015-08-27
8201.333,723,2015-08-28
5745.92,723,2015-08-29
158.66803,723,2015-08-30
12402.905,723,2015-08-31
11377.624,723,2015-09-01
10908.7705,723,2015-09-02
9691.913,723,2015-09-03
16123.069,723,2015-09-04
10637.75,723,2015-09-05
61.981453,723,2015-09-06
9075.669,723,2015-09-07
7992.2583,723,2015-09-08
6891.189,723,2015-09-09
6404.544,723,2015-09-10
11648.882,723,2015-09-11
10285.667,723,2015-09-12
145.10365,723,2015-09-13
12379.288,723,2015-09-14
13685.615,723,2015-09-15
12324.745,723,2015-09-16
12735.092,723,2015-09-17
5718.864,724,2015-08-01
78.074905,724,2015-08-02
9124.026,724,2015-08-03
9456.35,724,2015-08-04
8692.875,724,2015-08-05
8788.67,724,2015-08-06
9037.062,724,2015-08-07
6833.909,724,2015-08-08
365.9342,724,2015-08-09
6291.2207,724,2015-08-10
5474.832,724,2015-08-11
5457.8677,724,2015-08-12
6974.782,724,2015-08-13
7969.1616,724,2015-08-14
8581.726,724,2015-08-15
488.19702,724,2015-08-16
5997.8154,724,2015-08-17
6881.5264,724,2015-08-18
7177.545,724,2015-08-19
6100.4766,724,2015-08-20
8136.2036,724,2015-08-21
7209.813,724,2015-08-22
301.29758,724,2015-08-23
6699.93,724,2015-08-24
5763.141,724,2015-08-25
6752.28,724,2015-08-26
6793.967,724,2015-08-27
8711.442,724,2015-08-28
5427.969,724,2015-08-29
295.29218,724,2015-08-30
13028.693,724,2015-08-31
11721.888,724,2015-09-01
9943.496,724,2015-09-02
9142.454,724,2015-09-03
13380.795,724,2015-09-04
7782.5576,724,2015-09-05
-11.7099,724,2015-09-06
7390.3184,724,2015-09-07
6630.239,724,2015-09-08
5717.0845,724,2015-09-09
4737.393,724,2015-09-10
11221.462,724,2015-09-11
8342.294,724,2015-09-12
73.13392,724,2015-09-13
12126.869,724,2015-09-14
12786.99,724,2015-09-15
11057.7705,724,2015-09-16
11962.938,724,2015-09-17
5533.2324,725,2015-08-01
200.83914,725,2015-08-02
8574.316,725,2015-08-03
7527.153,725,2015-08-04
7790.9463,725,2015-08-05
8443.148,725,2015-08-06
9334.74,725,2015-08-07
6751.6064,725,2015-08-08
385.36166,725,2015-08-09
5112.6826,725,2015-08-10
4730.247,725,2015-08-11
4932.4385,725,2015-08-12
5366.591,725,2015-08-13
8158.371,725,2015-08-14
7574.604,725,2015-08-15
420.65903,725,2015-08-16
5794.067,725,2015-08-17
6398.0093,725,2015-08-18
5834.2163,725,2015-08-19
5807.3384,725,2015-08-20
8516.46,725,2015-08-21
7274.108,725,2015-08-22
383.07092,725,2015-08-23
6008.144,725,2015-08-24
6397.3584,725,2015-08-25
6377.6387,725,2015-08-26
6180.728,725,2015-08-27
8049.0337,725,2015-08-28
5473.711,725,2015-08-29
271.31268,725,2015-08-30
11414.04,725,2015-08-31
12138.678,725,2015-09-01
9875.664,725,2015-09-02
8918.0,725,2015-09-03
13388.411,725,2015-09-04
8050.118,725,2015-09-05
-62.884167,725,2015-09-06
7245.44,725,2015-09-07
4585.826,725,2015-09-08
4479.017,725,2015-09-09
5603.371,725,2015-09-10
11055.686,725,2015-09-11
8211.276,725,2015-09-12
184.79858,725,2015-09-13
12476.729,725,2015-09-14
12044.679,725,2015-09-15
11521.976,725,2015-09-16
12105.489,725,2015-09-17
3325.6997,727,2015-08-01
66.21073,727,2015-08-02
6759.107,727,2015-08-03
6151.858,727,2015-08-04
6155.569,727,2015-08-05
6510.486,727,2015-08-06
6789.848,727,2015-08-07
3884.335,727,2015-08-08
274.65717,727,2015-08-09
3472.579,727,2015-08-10
3515.1016,727,2015-08-11
4297.786,727,2015-08-12
4658.59,727,2015-08-13
5991.14,727,2015-08-14
3664.979,727,2015-08-15
353.00226,727,2015-08-16
5627.6304,727,2015-08-17
5594.458,727,2015-08-18
6537.959,727,2015-08-19
6541.39,727,2015-08-20
7566.4395,727,2015-08-21
4673.554,727,2015-08-22
276.75256,727,2015-08-23
4990.4365,727,2015-08-24
4658.6426,727,2015-08-25
5459.5415,727,2015-08-26
5530.814,727,2015-08-27
6216.7754,727,2015-08-28
4145.0728,727,2015-08-29
-13.245667,727,2015-08-30
11821.602,727,2015-08-31
12211.99,727,2015-09-01
11004.51,727,2015-09-02
10307.556,727,2015-09-03
13853.237,727,2015-09-04
4948.228,727,2015-09-05
-341.77325,727,2015-09-06
4586.3726,727,2015-09-07
4395.1724,727,2015-09-08
4723.023,727,2015-09-09
5231.8013,727,2015-09-10
8446.341,727,2015-09-11
5079.702,727,2015-09-12
-27.189241,727,2015-09-13
12560.851,727,2015-09-14
11784.026,727,2015-09-15
11835.653,727,2015-09-16
12573.876,727,2015-09-17
6549.977,728,2015-08-01
79.936386,728,2015-08-02
7804.751,728,2015-08-03
6834.161,728,2015-08-04
6686.921,728,2015-08-05
7239.2617,728,2015-08-06
8444.571,728,2015-08-07
6090.675,728,2015-08-08
419.52753,728,2015-08-09
4733.4307,728,2015-08-10
4431.551,728,2015-08-11
4571.9624,728,2015-08-12
5330.5815,728,2015-08-13
5916.7188,728,2015-08-14
6653.018,728,2015-08-15
471.40594,728,2015-08-16
5663.7236,728,2015-08-17
6185.5854,728,2015-08-18
6927.001,728,2015-08-19
6375.3135,728,2015-08-20
8241.003,728,2015-08-21
6919.7017,728,2015-08-22
571.9635,728,2015-08-23
5547.5684,728,2015-08-24
5427.5396,728,2015-08-25
5692.401,728,2015-08-26
5770.401,728,2015-08-27
7424.3994,728,2015-08-28
4275.6553,728,2015-08-29
334.53113,728,2015-08-30
12563.863,728,2015-08-31
11164.401,728,2015-09-01
10712.353,728,2015-09-02
10506.263,728,2015-09-03
14127.4795,728,2015-09-04
7630.2188,728,2015-09-05
183.28828,728,2015-09-06
4994.329,728,2015-09-07
5041.1465,728,2015-09-08
4874.81,728,2015-09-09
5547.66,728,2015-09-10
9252.966,728,2015-09-11
7734.326,728,2015-09-12
370.8367,728,2015-09-13
13957.366,728,2015-09-14
13080.448,728,2015-09-15
12618.071,728,2015-09-16
13748.031,728,2015-09-17
9747.702,729,2015-08-01
32.656116,729,2015-08-02
15096.797,729,2015-08-03
14845.17,729,2015-08-04
14384.595,729,2015-08-05
14486.945,729,2015-08-06
14455.704,729,2015-08-07
8968.799,729,2015-08-08
458.68884,729,2015-08-09
10583.72,729,2015-08-10
10695.238,729,2015-08-11
10387.969,729,2015-08-12
11122.801,729,2015-08-13
12516.328,729,2015-08-14
11759.327,729,2015-08-15
737.4575,729,2015-08-16
11889.6455,729,2015-08-17
13138.892,729,2015-08-18
12187.948,729,2015-08-19
11342.615,729,2015-08-20
13980.9,729,2015-08-21
10697.458,729,2015-08-22
417.98987,729,2015-08-23
10688.797,729,2015-08-24
9986.24,729,2015-08-25
9899.26,729,2015-08-26
9238.29,729,2015-08-27
11987.454,729,2015-08-28
8826.828,729,2015-08-29
177.97812,729,2015-08-30
15988.787,729,2015-08-31
14529.91,729,2015-09-01
13564.226,729,2015-09-02
13118.912,729,2015-09-03
18704.703,729,2015-09-04
11948.597,729,2015-09-05
-107.658676,729,2015-09-06
9328.199,729,2015-09-07
10228.545,729,2015-09-08
10001.561,729,2015-09-09
8575.27,729,2015-09-10
14939.658,729,2015-09-11
13749.305,729,2015-09-12
60.70713,729,2015-09-13
15471.714,729,2015-09-14
15265.508,729,2015-09-15
15171.42,729,2015-09-16
16077.003,729,2015-09-17
6729.0894,731,2015-08-01
196.82312,731,2015-08-02
12374.662,731,2015-08-03
11540.178,731,2015-08-04
11741.011,731,2015-08-05
11808.949,731,2015-08-06
11803.581,731,2015-08-07
6708.072,731,2015-08-08
547.10144,731,2015-08-09
9422.314,731,2015-08-10
10466.985,731,2015-08-11
10039.071,731,2015-08-12
9513.496,731,2015-08-13
10744.274,731,2015-08-14
8297.667,731,2015-08-15
582.4403,731,2015-08-16
9348.436,731,2015-08-17
10613.875,731,2015-08-18
10458.646,731,2015-08-19
9694.184,731,2015-08-20
12863.985,731,2015-08-21
8623.218,731,2015-08-22
423.7793,731,2015-08-23
10010.026,731,2015-08-24
9380.823,731,2015-08-25
9249.412,731,2015-08-26
8077.844,731,2015-08-27
11227.921,731,2015-08-28
6314.2896,731,2015-08-29
43.781086,731,2015-08-30
14809.417,731,2015-08-31
13862.596,731,2015-09-01
13485.824,731,2015-09-02
13553.205,731,2015-09-03
18609.467,731,2015-09-04
8416.0205,731,2015-09-05
-37.985073,731,2015-09-06
10678.7295,731,2015-09-07
9484.209,731,2015-09-08
10081.196,731,2015-09-09
9560.332,731,2015-09-10
12789.465,731,2015-09-11
7932.59,731,2015-09-12
164.28468,731,2015-09-13
13553.578,731,2015-09-14
12552.576,731,2015-09-15
13097.875,731,2015-09-16
14633.307,731,2015-09-17
8802.437,732,2015-08-01
10442.334,732,2015-08-02
15155.818,732,2015-08-03
14883.084,732,2015-08-04
14426.162,732,2015-08-05
14602.729,732,2015-08-06
13428.278,732,2015-08-07
8327.859,732,2015-08-08
5349.578,732,2015-08-09
10355.045,732,2015-08-10
9810.6045,732,2015-08-11
8881.845,732,2015-08-12
8885.6,732,2015-08-13
9143.642,732,2015-08-14
6866.7446,732,2015-08-15
6002.19,732,2015-08-16
9088.037,732,2015-08-17
8633.211,732,2015-08-18
9453.098,732,2015-08-19
8420.691,732,2015-08-20
8536.344,732,2015-08-21
8650.018,732,2015-08-22
6274.1436,732,2015-08-23
9117.758,732,2015-08-24
8540.882,732,2015-08-25
8258.288,732,2015-08-26
7773.425,732,2015-08-27
9996.332,732,2015-08-28
7115.224,732,2015-08-29
5068.001,732,2015-08-30
14691.875,732,2015-08-31
13793.493,732,2015-09-01
13278.486,732,2015-09-02
12062.194,732,2015-09-03
15837.147,732,2015-09-04
6672.7124,732,2015-09-05
6388.0884,732,2015-09-06
9613.659,732,2015-09-07
9131.011,732,2015-09-08
7415.155,732,2015-09-09
8557.297,732,2015-09-10
11465.031,732,2015-09-11
10377.735,732,2015-09-12
7192.485,732,2015-09-13
14561.556,732,2015-09-14
12938.138,732,2015-09-15
13098.206,732,2015-09-16
14365.117,732,2015-09-17
14488.811,733,2015-08-01
19401.95,733,2015-08-02
18868.729,733,2015-08-03
17777.086,733,2015-08-04
17790.86,733,2015-08-05
17534.639,733,2015-08-06
19046.295,733,2015-08-07
17053.594,733,2015-08-08
18076.283,733,2015-08-09
13604.457,733,2015-08-10
14745.962,733,2015-08-11
16823.793,733,2015-08-12
16584.426,733,2015-08-13
17594.525,733,2015-08-14
11533.347,733,2015-08-15
12545.271,733,2015-08-16
13179.625,733,2015-08-17
